ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: _brand,Meta: _eur_price_piece,Meta: _eur_price_box,Meta: _lei_price_piece,Meta: _lei_price_box,Meta: _pieces_per_box,Meta: _vat_rate,Meta: _margin_percent,Meta: _mix_order,Meta: _min_order_qty,Meta: _zentrada_url,Meta: _country_of_origin,Meta: _ean
,simple,49605,Dop de sticlă cu pompă de vid Fackelmann Bar Concept,1,0,visible,"Dop de sticlă cu pompă de vid.
Păstrează prospețimea băuturilor.
Material rezistent ABS, culoare negru.
Ideal pentru vinuri și alte băuturi.
Garanție de 2 ani inclusă.","**Păstrează Prospețimea Băuturilor Tale**
Dopul de sticlă Fackelmann Bar Concept, echipat cu o pompă de vid integrată, este soluția ideală pentru a prelungi prospețimea vinurilor și a altor băuturi deschise. Designul său inteligent permite extragerea aerului din sticlă, încetinind procesul de oxidare și menținând aromele intacte mai mult timp.

**Eleganță și Funcționalitate în Barul Tău**
Fabricat din ABS rezistent, în culoarea negru elegant, acest accesoriu este un must-have pentru orice pasionat de vinuri. Compact și ușor de utilizat, se potrivește perfect în orice colecție de ustensile de bar, beneficiind de o garanție de 2 ani pentru o liniște deplină.",,,taxable,,1,,,0,0,,,,,1,,,31.92,Casă & Grădină,"Fackelmann, B2B",,"https://evdo8pe.cloudimg.io/v7/https://cdn.quable.com/fackelmann-france/9efbd24c-181a-48d8-963c-front/original/49605_INT_1.JPG?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://cdn.quable.com/fackelmann-france/9efbd24c-181a-48d8-963c-front/original/49605_INT_1.JPG?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://cdn.quable.com/fackelmann-france/8ecc7a06-3933-4e42-a69e-front/original/49605_INT_2.JPG?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://cdn.quable.com/fackelmann-france/9efbd24c-181a-48d8-963c-front/original/49605_INT_1.JPG?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://cdn.quable.com/fackelmann-france/8ecc7a06-3933-4e42-a69e-front/original/49605_INT_2.JPG?w=600&h=600&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (6 buc)",1,0,Fackelmann,4.11,24.66,20.63,123.79,6,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/5F8C687D93221C72FE1CA26DCBD0AB94/Bottle-cap-with-Fackelman-vacuum-pump,China,4008033496056
,simple,670488,Tirbușon cu levier Fackelmann Elemental,1,0,visible,"Tirbușon cu levier, ușor de folosit.
Extrage dopurile rapid și fără efort.
Fabricat din plastic și oțel inoxidabil.
Culori disponibile: albastru, gri.
Garanție de 2 ani pentru durabilitate.","**Deschidere Ușoară și Rapidă a Sticlelor de Vin**
Descoperă tirbușonul cu levier Fackelmann Elemental, conceput pentru a deschide sticlele de vin cu minim de efort. Mecanismul său inteligent cu levier asigură o extracție lină și rapidă a dopului, transformând fiecare deschidere de sticlă într-o acțiune simplă și eficientă.

**Design Durabil și Ergonomic**
Fabricat din plastic rezistent și oțel inoxidabil, acest tirbușon este construit pentru a dura. Disponibil în culori moderne, albastru și gri, se potrivește perfect în orice bucătărie sau bar. Este un instrument esențial pentru orice iubitor de vin, beneficiind de o garanție de 2 ani.",,,taxable,,1,,,0,0,,,,,1,,,23.14,Casă & Grădină,"Fackelmann, B2B",,"https://evdo8pe.cloudimg.io/v7/https://cdn.quable.com/fackelmann-france/985eec85-a0b5-4b87-8f2e-front/original/670488_INT_1.JPG?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://cdn.quable.com/fackelmann-france/985eec85-a0b5-4b87-8f2e-front/original/670488_INT_1.JPG?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://cdn.quable.com/fackelmann-france/199f7911-1b08-4676-84ec-front/original/670488_INT_2.JPG?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://cdn.shopify.com/s/files/1/0411/4730/2042/files/DIM_670488_ae770cff-0c97-4970-8b0c-3ba81baf382a.jpg?v=1752831570&w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/s/resizeinbox/130x130/https://images.zentrada-network.eu/kundendaten/00/99/97/46/images/logo_Fackelmann_fr.png",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (12 buc)",1,0,Fackelmann,2.98,35.76,14.96,179.52,12,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/7EA98565F1CF11324FABF33D38CD6341/Fackelmann-Elemental-Lever-Corkscrew,China,5051126704889
,simple,78/7862,Pahare de vin Mr & Mrs,1,0,visible,"Set de 2 pahare de vin unice.
Design Mr & Mrs cu gură și mustață.
Capacitate generoasă de 430 ml.
Ambalate elegant într-o cutie de plastic.
Ideal pentru cadouri de cuplu sau aniversări.","**Design Unic**
Acest set de pahare de vin Mr & Mrs aduce un zâmbet oricărui cuplu. Fiecare pahar este decorat cu o gură sărutabilă și o mustață, oferind o notă ludică și romantică serilor petrecute în doi. Sunt ideale pentru a celebra momente speciale sau pur și simplu pentru a savura un vin bun.

**Calitate și Prezentare**
Fabricate pentru a conține aproximativ 430 ml, paharele au o înălțime de aproximativ 22.5 cm, fiind confortabile în mână. Setul de două pahare vine ambalat într-o cutie elegantă din plastic, gata de a fi oferit cadou. Un detaliu perfect pentru aniversări sau Ziua Îndrăgostiților.",,,taxable,,1,,,0,0,,,,,1,,,65.62,Casă & Grădină,"OOTB, B2B",,"https://evdo8pe.cloudimg.io/v7/https://shop.ootb.de/images/large/__52428.png?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://shop.ootb.de/images/large/__52428.png?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://shop.ootb.de/images/large/__52429.png?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://shop.ootb.de/images/large/__52428.png?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://shop.ootb.de/images/large/__52429.png?w=600&h=600&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (6 buc)",1,0,OOTB,8.45,50.7,42.42,254.51,6,19,30,yes,1,"https://www.zentrada.com/eu/shop/wholesale/article/6EF4D5E9C7062247908FC3214D624031/Wine-glass,-Mr--Mrs,-with-kissable-mouth-",Volksrepublik China,4029811326631
,simple,KA0333,Tirbușon din lemn de acacia,1,0,visible,"Tirbușon elegant fabricat din lemn de acacia.
Culoare naturală maro, finisaj plăcut.
Dimensiuni compacte: 11x3x1.5 cm.
Material durabil și rezistent în timp.
Ideal pentru deschiderea sticlelor de vin.","**Eleganță Naturală**
Acest tirbușon din lemn de acacia combină funcționalitatea cu un design natural și elegant. Culoarea sa maro caldă și textura fină a lemnului de acacia îl transformă într-un accesoriu plăcut la vedere și la atingere, perfect pentru orice bucătărie sau bar. Este un instrument esențial pentru deschiderea sticlelor de vin.

**Practic și Durabil**
Cu dimensiuni compacte de 11x3x1.5 cm, acest tirbușon este ușor de manevrat și depozitat. Materialul din lemn de acacia este cunoscut pentru durabilitatea și rezistența sa, asigurând o utilizare îndelungată. Face parte din categoria accesoriilor pentru aperitive, fiind un element indispensabil pentru iubitorii de vin.",,,taxable,,1,,,0,0,,,,,1,,,17.63,Casă & Grădină,"COOK CONCEPT, B2B",,"https://evdo8pe.cloudimg.io/width/200/n/https://images.zentrada-network.eu/images/zentrada/brands/COOK-CONCEPT_Logo_frg.png?force_format=webp&q=90, https://evdo8pe.cloudimg.io/v7/https://eu-west-3-catalogue-cmp.s3.amazonaws.com/KA0333/KA0333_GLOBAL.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://eu-west-3-catalogue-cmp.s3.amazonaws.com/KA0333/KA0333_GLOBAL.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://eu-west-3-catalogue-cmp.s3.amazonaws.com/KA0333/KA0333_SITU01.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://eu-west-3-catalogue-cmp.s3.amazonaws.com/KA0333/KA0333_PACK01.jpg?w=600&h=600&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (18 buc)",1,0,COOK CONCEPT,2.27,40.86,11.4,205.12,18,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/D385287C7980305EF13EE8A54634D131/acacia-corkscrew,CHINE,3664944614463
,simple,DI0052,Paletă electrică anti-țânțari,1,0,visible,"Paletă electrică eficientă pentru insecte.
Design ergonomic, culori negru și roșu.
Fabricată din plastic ABS durabil.
Necesită baterii AA (nu sunt incluse).
Soluție igienică anti-țânțari și muște.","**Soluție Eficientă**
Această paletă electrică oferă o soluție rapidă și eficientă împotriva insectelor zburătoare, precum țânțarii și muștele. Cu un design ergonomic și culori vibrante de negru și roșu, este ușor de utilizat și manevrat, asigurând o eliminare igienică a dăunătorilor fără substanțe chimice. Ideală pentru utilizare în casă sau în aer liber.

**Funcționalitate și Siguranță**
Fabricată din plastic ABS rezistent, paleta are dimensiuni de 46x17x2 cm, acoperind o suprafață generoasă. Necesită baterii de tip AA (nu sunt incluse), fiind gata de utilizare oriunde. Este un accesoriu practic pentru orice gospodărie, contribuind la un mediu mai curat și mai confortabil, fără insecte deranjante.",,,taxable,,1,,,0,0,,,,,1,,,19.57,Casă & Grădină,"JE CHERCHE UNE IDEE, B2B",,"https://evdo8pe.cloudimg.io/width/200/n/https://images.zentrada-network.eu/images/zentrada/brands/JE CHERCHE UNE IDÉE_logo_frg.png?force_format=webp&q=90, https://evdo8pe.cloudimg.io/v7/https://eu-west-3-catalogue-cmp.s3.amazonaws.com/DI0052/DI0052_GLOBAL.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://eu-west-3-catalogue-cmp.s3.amazonaws.com/DI0052/DI0052_GLOBAL.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://eu-west-3-catalogue-cmp.s3.amazonaws.com/DI0052/DI0052_SITU01.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://eu-west-3-catalogue-cmp.s3.amazonaws.com/DI0052/DI0052_PP.png?w=600&h=600&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (12 buc)",1,0,JE CHERCHE UNE IDEE,2.52,30.24,12.65,151.8,12,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/0316219B5D7FCF03C536165896C7A435/electric-fly-swatter,CHINE,3664944575047
,simple,KV7377,Aerator de vin cu suport,1,0,visible,"Aerator de vin profesional cu suport.
Îmbunătățește aroma și gustul vinului.
Design elegant, culoare neagră.
Fabricat din plastic rezistent.
Ideal pentru pasionații de vin.","**Experiență Aromatică Îmbunătățită**
Acest aerator de vin cu suport este conceput pentru a îmbunătăți semnificativ aroma și gustul vinului, permițându-i să respire instantaneu. Prin aerare, vinul își eliberează buchetul complet, transformând fiecare degustare într-o experiență mai rafinată și plăcută. Este un accesoriu indispensabil pentru orice cunoscător sau pasionat de vin.

**Design Practic și Elegant**
Fabricat din plastic rezistent, aeratorul are o culoare neagră elegantă și vine cu un suport stabil, cu dimensiuni totale de 22x6x31 cm. Suportul asigură o utilizare comodă și o depozitare ordonată, transformând procesul de aerare într-un ritual simplu și sofisticat. Perfect pentru acasă sau pentru cadouri.",,,taxable,,1,,,0,0,,,,,1,,,123.94,Casă & Grădină,"COOK CONCEPT, B2B",,"https://evdo8pe.cloudimg.io/width/200/n/https://images.zentrada-network.eu/images/zentrada/brands/COOK-CONCEPT_Logo_frg.png?force_format=webp&q=90, https://evdo8pe.cloudimg.io/v7/https://eu-west-3-catalogue-cmp.s3.amazonaws.com/KV7377/KV7377_GLOBAL.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://eu-west-3-catalogue-cmp.s3.amazonaws.com/KV7377/KV7377_GLOBAL.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://eu-west-3-catalogue-cmp.s3.amazonaws.com/KV7377/KV7377_SITU01.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://eu-west-3-catalogue-cmp.s3.amazonaws.com/KV7377/KV7377_GLOBAL.jpg?w=600&h=600&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (6 buc)",1,0,COOK CONCEPT,15.96,95.76,80.12,480.72,6,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/8DAE9B40A5B350A42CA6B11A3916B8B9/wine-aerator-with-stand,CHINE,3664944384519
,simple,KV7331,Deschizător de sticle 3 în 1,1,0,visible,"Deschizător multifuncțional 3 în 1.
Include tirbușon, deschizător capace, tăietor folie.
Fabricat din oțel inoxidabil negru.
Dimensiuni compacte, ușor de depozitat.
Ideal pentru vin, bere și băuturi.","**Versatilitate în Bucătărie**
Acest deschizător de sticle multifuncțional 3 în 1 este un instrument esențial pentru orice gospodărie. Cu un design compact și inteligent, combină funcțiile de tirbușon, deschizător de capace și tăietor de folie, oferind soluția completă pentru deschiderea oricărui tip de sticlă. Este perfect pentru vinuri, beri și băuturi răcoritoare.

**Construcție Durabilă**
Fabricat din oțel inoxidabil de înaltă calitate, cu o finisare elegantă de oțel negru, acest deschizător este extrem de rezistent și durabil. Dimensiunile sale de 3,7x14,5x1 cm îl fac ușor de manevrat și depozitat. Un accesoriu practic și stilat, ideal pentru bucătărie, bar sau pentru a fi oferit cadou.",,,taxable,,1,,,0,0,,,,,1,,,16.39,Casă & Grădină,"COOK CONCEPT, B2B",,"https://evdo8pe.cloudimg.io/width/200/n/https://images.zentrada-network.eu/images/zentrada/brands/COOK-CONCEPT_Logo_frg.png?force_format=webp&q=90, https://evdo8pe.cloudimg.io/v7/https://eu-west-3-catalogue-cmp.s3.amazonaws.com/KV7331/KV7331_GLOBAL.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://eu-west-3-catalogue-cmp.s3.amazonaws.com/KV7331/KV7331_GLOBAL.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://eu-west-3-catalogue-cmp.s3.amazonaws.com/KV7331/KV7331_SITU01.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://eu-west-3-catalogue-cmp.s3.amazonaws.com/KV7331/KV7331_GLOBAL.jpg?w=600&h=600&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (12 buc)",1,0,COOK CONCEPT,2.11,25.32,10.59,127.11,12,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/F48F9618E8CC08CE8A466CCFA741A306/3-in-1-bottle-opener,CHINE,3664944270782
,simple,KV7371,Dop de vin cu pompă electrică de vid,1,0,visible,"Dop de vin cu pompă electrică.
Păstrează prospețimea și aroma vinului.
Creează vid pentru a încetini oxidarea.
Fabricat din plastic ABS negru.
Ușor de utilizat și compact.","**Păstrare Optimală a Vinului**
Acest dop de vin cu pompă electrică de vid este soluția perfectă pentru a păstra prospețimea și aroma vinului deschis mai mult timp. Prin crearea unui vid în sticlă, procesul de oxidare este încetinit, asigurându-vă că fiecare pahar va avea gustul la fel de bun ca primul. Un accesoriu esențial pentru orice iubitor de vin.

**Design Compact și Eficient**
Fabricat din plastic ABS rezistent, dopul are o culoare neagră elegantă și dimensiuni compacte de 7,5x4,5x7 cm, fiind ușor de utilizat și depozitat. Operarea electrică face procesul de vidare rapid și fără efort. Este un instrument practic care prelungește durata de viață a vinului, reducând risipa și maximizând plăcerea.",,,taxable,,1,,,0,0,,,,,1,,,45.66,Casă & Grădină,"COOK CONCEPT, B2B",,"https://evdo8pe.cloudimg.io/width/200/n/https://images.zentrada-network.eu/images/zentrada/brands/COOK-CONCEPT_Logo_frg.png?force_format=webp&q=90, https://evdo8pe.cloudimg.io/v7/https://eu-west-3-catalogue-cmp.s3.amazonaws.com/KV7371/KV7371_GLOBAL.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://eu-west-3-catalogue-cmp.s3.amazonaws.com/KV7371/KV7371_GLOBAL.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://eu-west-3-catalogue-cmp.s3.amazonaws.com/KV7371/KV7371_SITU01.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://eu-west-3-catalogue-cmp.s3.amazonaws.com/KV7371/KV7371_PP.png?w=600&h=600&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (8 buc)",1,0,COOK CONCEPT,5.88,47.04,29.52,236.14,8,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/6F705ABBDC5A4D8217DE9766CCBBE0A3/wine-stopper-with-electric-vacuum,CHINE,3664944384458
,simple,8969726,"Balsam de rufe Kuschelweich Emotions Fresh, 1L",1,0,visible,"Balsam de rufe cu parfum proaspăt.
Capacitate de 1 litru, 38 de spălări.
Lasă rufele moi și catifelate.
Protejează culorile și fibrele textile.
Facilitează călcatul hainelor.","**Prospețime Durabilă**
Balsamul de rufe Kuschelweich Emotions Fresh oferă o prospețime revigorantă și de lungă durată hainelor dumneavoastră. Conceput pentru 38 de spălări, acest produs de 1 litru lasă țesăturile moi și plăcute la atingere, învăluindu-le într-un parfum proaspăt care persistă mult timp după uscare. Este ideal pentru a adăuga o notă de confort fiecărei spălări.

**Îngrijire Delicată a Țesăturilor**
Formula sa specială protejează fibrele textile, contribuind la menținerea culorilor vibrante și la reducerea șifonării. Utilizarea regulată a balsamului Kuschelweich face călcatul mai ușor și prelungește durata de viață a hainelor. Un produs esențial pentru o rutină de spălare eficientă și pentru un rezultat impecabil.",,,taxable,,1,,,0,0,,,,,1,,,15.53,Casă & Grădină,"Kuschelweich, B2B",,"https://evdo8pe.cloudimg.io/v7/https://images.zentrada-network.eu/kundendaten/00/95/06/46/images/artikel/detail/8969726.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/s/resizeinbox/130x130/https://images.zentrada-network.eu/kundendaten/00/95/06/46/images/logo_Supermarket_fr.png, https://evdo8pe.cloudimg.io/v7/https://images.zentrada-network.eu/kundendaten/00/95/06/46/images/artikel/detail/4260752810586.jpg?w=130&h=130&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://images.zentrada-network.eu/kundendaten/00/95/06/46/images/artikel/detail/8975276.jpg?w=130&h=130&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://images.zentrada-network.eu/kundendaten/00/95/06/46/images/artikel/detail/8976293.jpg?w=130&h=130&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (12 buc)",1,0,Kuschelweich,2.0,24.0,10.04,120.48,12,19,30,yes,1,"https://www.zentrada.com/eu/shop/wholesale/article/C036C4136F05D3E090199F7C891FAAA1/Kuschelweich-emotions-fresh-38-wash-loads,-1l",,4013162033072
,simple,54762,"Sac menajer 20 litri, 20 bucăți, cu mâner",1,0,visible,"Capacitate de 20 litri per sac.
Set de 20 bucăți, ideal pentru uz casnic.
Prevăzuți cu mânere pentru transport facil.
Dimensiuni 48x48 cm, culoare verde.
Material rezistent pentru deșeuri.","**Soluție Practică pentru Gunoaie**
Acest set de saci menajeri Quickpack este ideal pentru gestionarea eficientă a deșeurilor în orice locuință. Fiecare rolă conține 20 de saci, fiecare cu o capacitate de 20 de litri, perfecți pentru coșurile de gunoi de dimensiuni medii.

**Design Funcțional și Durabil**
Saci sunt fabricați din material rezistent, având dimensiuni de 48x48 cm și o culoare verde discretă. Sunt prevăzuți cu mânere practice, facilitând transportul și închiderea igienică a sacului plin. Un produs esențial pentru curățenia zilnică.",,,taxable,,1,,,0,0,,,,,1,,,2.64,Casă & Grădină,"Quickpack, B2B",,"https://evdo8pe.cloudimg.io/v7/https://osma-werm.com/media/b9/fe/2c/1707921523/54762.jpg?ts=1726587001&w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://osma-werm.com/media/b9/fe/2c/1707921523/54762.jpg?ts=1726587001&w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://osma-werm.com/media/1d/c9/d5/1707922593/54762-1.jpg?ts=1726587973&w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/s/resizeinbox/130x130/https://images.zentrada-network.eu/kundendaten/00/34/30/92/images/salesroom.jpg, https://evdo8pe.cloudimg.io/v7/https://osma-werm.com/media/c7/fd/02/1713970915/54882.jpg?ts=1726588132&w=130&h=130&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (24 buc)",1,0,Quickpack,0.34,8.16,1.71,40.96,24,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/5D03B9D5261CD0906C35CDA47CFAB140/Garbage-bag-20-liters-20-pcs-with-carrying-handle,DE,4008284002167
,simple,KV7370,Cutie vin cu 5 accesorii,1,0,visible,"Set complet cu 5 accesorii pentru vin.
Cutie elegantă de culoare neagră.
Accesorii din metal și oțel inoxidabil.
Ideal pentru cadou sau uz personal.
Dimensiuni compacte pentru depozitare.","**Set Complet pentru Pasionații de Vin**
Descoperiți eleganța și funcționalitatea cu această cutie de vin de la COOK CONCEPT, ce include 5 accesorii esențiale. Perfectă pentru a deschide, servi și păstra vinul, este un cadou ideal pentru orice cunoscător sau pentru a completa propria colecție.

**Design Modern și Materiale Premium**
Setul vine într-o cutie elegantă de culoare neagră, iar accesoriile sunt fabricate din metal și oțel inoxidabil, asigurând durabilitate și un aspect sofisticat. Cu dimensiuni compacte, se integrează perfect în orice bar sau bucătărie.",,,taxable,,1,,,0,0,,,,,1,,,156.56,Casă & Grădină,"COOK CONCEPT, B2B",,"https://evdo8pe.cloudimg.io/width/200/n/https://images.zentrada-network.eu/images/zentrada/brands/COOK-CONCEPT_Logo_frg.png?force_format=webp&q=90, https://evdo8pe.cloudimg.io/v7/https://eu-west-3-catalogue-cmp.s3.amazonaws.com/KV7370/KV7370_GLOBAL.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://eu-west-3-catalogue-cmp.s3.amazonaws.com/KV7370/KV7370_GLOBAL.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://eu-west-3-catalogue-cmp.s3.amazonaws.com/KV7370/KV7370_SITU01.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://eu-west-3-catalogue-cmp.s3.amazonaws.com/KV7370/KV7370_GLOBAL.jpg?w=600&h=600&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (6 buc)",1,0,COOK CONCEPT,20.16,120.96,101.2,607.22,6,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/5E07FE4B42F3597B2AB2E6E13B50A2D8/wine-box-5-accessories,CHINE,3664944384441
,simple,49812,Tirbușon tip vierme Fackelmann Bar Concept,1,0,visible,"Tirbușon tip vierme pentru vin.
Design Fackelmann Bar Concept.
Fabricat din ABS și oțel.
Disponibil în culorile negru și alb.
Garanție de 2 ani.","**Deschide Sticlele cu Ușurință**
Tirbușonul tip vierme Fackelmann Bar Concept este un instrument esențial pentru orice bucătărie sau bar. Conceput pentru a deschide sticlele de vin cu minim de efort, acesta combină funcționalitatea cu un design practic și ergonomic.

**Materiale Durabile și Garanție Extinsă**
Fabricat din ABS rezistent și oțel de calitate, tirbușonul este disponibil în culorile clasice negru și alb. Dimensiunile sale compacte îl fac ușor de depozitat. Beneficiază de o garanție de 2 ani, asigurând o utilizare îndelungată și fără griji.",,,taxable,,1,,,0,0,,,,,1,,,30.13,Casă & Grădină,"Fackelmann, B2B",,"https://evdo8pe.cloudimg.io/v7/https://cdn.quable.com/fackelmann-france/9215c24b-9c70-497c-a6cb-front/original/49812_INT_1.JPG?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://cdn.quable.com/fackelmann-france/9215c24b-9c70-497c-a6cb-front/original/49812_INT_1.JPG?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://cdn.quable.com/fackelmann-france/f874b5c9-8d65-4826-aedf-front/original/49812_INT_2.JPG?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://cdn.quable.com/fackelmann-france/9215c24b-9c70-497c-a6cb-front/original/49812_INT_1.JPG?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://cdn.quable.com/fackelmann-france/f874b5c9-8d65-4826-aedf-front/original/49812_INT_2.JPG?w=600&h=600&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (5 buc)",1,0,Fackelmann,3.88,19.4,19.48,97.39,5,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/3E0F7871C778FD5795DBAFFFFE505546/Corkscrew-worm-Fackelmann-Bar-Concept,China,4008033498128
