ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: _brand,Meta: _eur_price_piece,Meta: _eur_price_box,Meta: _lei_price_piece,Meta: _lei_price_box,Meta: _pieces_per_box,Meta: _vat_rate,Meta: _margin_percent,Meta: _mix_order,Meta: _min_order_qty,Meta: _zentrada_url,Meta: _country_of_origin,Meta: _ean
,simple,EE-CG-100431,"Husă pilotă Glamour Flannel Deco Foil Negru, 240x200/220",1,0,visible,"Husă de pilotă din flanelă fleece și microfibră.
Dimensiune 240 x 200/220 cm, culoare negru.
Include două fețe de pernă.
Anti-alergenică, lavabilă la 40 de grade.
Imprimeu cu folie de lux, testat.","**Confort Superior**
Husa de pilotă Glamour Flannel Deco Foil, de culoare neagră, măsoară 240 x 200/220 cm și este realizată din flanelă fleece pe partea superioară și microfibră pe partea inferioară, oferind o senzație excepțional de moale și călduroasă, ideală pentru nopțile reci.

**Practică și Durabilă**
Setul include două fețe de pernă și este anti-alergenic, fiind adecvat pentru spălare la 40 de grade și uscare în uscător. Imprimeul cu folie de lux este testat pentru a garanta rezistența și a nu se desprinde, asigurând o durată lungă de utilizare.",,,taxable,,1,,,0,0,,,,,1,,,220.16,Casă & Grădină,"Sleeptime, B2B",,"https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/35560/5435x/resize:normal/deco_black_2.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/35560/5435x/resize:normal/deco_black_2.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/35559/4855x/resize:normal/deco_black.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/35564/4706x/resize:normal/deco_black_8.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/35560/5435x/resize:normal/deco_black_2.jpg?w=600&h=600&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (1 buc)",1,0,Sleeptime,28.35,28.35,203.23296,203.23296,1,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/B0F0A633F0521D5248BA4EEAD7519364/duvet-cover-Glamour-flannel-Deco-Foil-Black-240,,8.72E+12
,simple,EE-CG-100432,"Husă pilotă Chevron Teddy Antracit, 200x200/220",1,0,visible,"Husă de pilotă din poliester Teddy și microfibră.
Dimensiune 200 x 200/220 cm, culoare antracit.
Include două fețe de pernă.
Anti-alergenică, lavabilă la 40 de grade.
Design modern cu model herringbone.","**Confort Călduros**
Husa de pilotă Chevron Teddy în nuanța antracit, cu dimensiunea de 200 x 200/220 cm, este fabricată din 100% poliester tip Teddy pe partea superioară și microfibră de poliester pe partea inferioară, oferind un somn moale și călduros, perfect pentru serile reci.

**Design Modern și Practic**
Aceasta include două fețe de pernă și este anti-alergenică, putând fi spălată la 40 de grade și uscată în uscător. Designul cu model herringbone Teddy adaugă o notă modernă și confortabilă dormitorului, transformându-l într-un spațiu primitor.",,,taxable,,1,,,0,0,,,,,1,,,176.13,Casă & Grădină,"Sleeptime, B2B",,"https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/38243/3464x/resize:normal/8720578131471.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/38243/3464x/resize:normal/8720578131471.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/38244/2439x/resize:normal/8720578131471_2.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/38248/2943x/resize:normal/8720578131471_6.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/38243/3464x/resize:normal/8720578131471.jpg?w=600&h=600&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (1 buc)",1,0,Sleeptime,22.68,22.68,162.5778,162.5778,1,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/56BC2FB11358875A56DE036C5BDB3F81/duvet-cover-Chevron-Teddy-Anthracite-200-x-2002,,8.72E+12
,simple,EE-CG-100433,"Ramă foto din lemn, albă, decupată, 13x18 cm",1,0,visible,"Ramă foto din lemn, culoare albă.
Design elegant, cu decupaje.
Potrivită pentru fotografii de 13x18 cm.
Dimensiuni exterioare: 22,3x1x27 cm.
Ambalare sigură pentru transport.","**Design Elegant**
Această ramă foto din lemn, de culoare albă, cu un design decupat, este perfectă pentru a expune fotografiile preferate de 13x18 cm. Dimensiunile exterioare ale ramei sunt de 22,3x1x27 cm, adăugând o notă de rafinament oricărui decor interior, fie că este vorba de living sau dormitor.

**Materiale Durabile**
Fabricată din lemn de calitate, rama este robustă și rezistentă în timp. Este ambalată individual cu folie cu bule și cutie maro, asigurând protecția optimă la transport. Ideală pentru a personaliza spațiul și a crea amintiri vizuale plăcute.",,,taxable,,1,,,0,0,,,,,1,,,27.57,Casă & Grădină,"GIFTDECOR, B2B",,"https://evdo8pe.cloudimg.io/width/200/n/https://images.zentrada-network.eu/images/zentrada/brands/giftdecor-Logo.png?force_format=webp&q=90, https://evdo8pe.cloudimg.io/v7/https://V1.arteregal.com/images/productos/77962.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/s/resizeinbox/130x130/https://images.zentrada-network.eu/kundendaten/00/80/83/53/images/salesroom.jpg, https://evdo8pe.cloudimg.io/width/200/n/https://images.zentrada-network.eu/images/zentrada/brands/giftdecor-Logo.png?force_format=webp&q=90, https://evdo8pe.cloudimg.io/v7/https://V1.arteregal.com/images/productos/78433.jpg?w=130&h=130&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (12 buc)",1,0,GIFTDECOR,3.55,42.6,25.44696,305.3778,12,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/107D19D65394916AAC137D82244EB2AF/white-openwork-wooden-photo-frame-13x18-cm,China,8.43E+12
,simple,EE-CG-100434,"Husă pilotă Velvet Piping Taupe, 200x220 cm",1,0,visible,"Husă de pilotă din poliester și microfibră.
Culoare taupe, dimensiune 200 x 220 cm.
Include două fețe de pernă, închidere cu capse.
Anti-alergenică, potrivită pentru copii.
Lavabilă la 40 de grade, uscare la uscător.","**Eleganță Catifelată**
Husa de pilotă Velvet Piping în nuanța taupe, cu dimensiunea de 200 x 220 cm, este confecționată din poliester pe partea superioară și microfibră pe partea inferioară, oferind o senzație moale și catifelată la atingere, transformând patul într-un loc de relaxare.

**Confort și Practicitate**
Aceasta include două fețe de pernă, are închidere cu capse și este anti-alergenică, fiind potrivită și pentru copii. Poate fi spălată la 40 de grade și uscată în uscător, asigurând o întreținere ușoară și o igienă optimă pentru întreaga familie.",,,taxable,,1,,,0,0,,,,,1,,,176.13,Casă & Grădină,"Sleeptime, B2B",,"https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/24416/1050x/resize:normal/8720578061792.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/24416/1050x/resize:normal/8720578061792.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/24395/3456x/resize:normal/8720578061792_1.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/24413/3456x/resize:normal/8720578061792_5.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/24416/1050x/resize:normal/8720578061792.jpg?w=600&h=600&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (1 buc)",1,0,Sleeptime,22.68,22.68,162.5778,162.5778,1,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/6507E16D2EC9706A7C925E116B696D62/duvet-cover-velvet-Piping-Taupe-200-x-220,,8.72E+12
,simple,EE-CG-100435,Husă de pilotă Pom Pom Taupe 240 x 220,1,0,visible,"Husă de pilotă din flanel poliester și microfibră.
Design elegant cu detalii pom-pom.
Include două fețe de pernă.
Anti-alergenică și ușor de întreținut.
Potrivită pentru uscătorul de rufe.","**Confort și Eleganță**
Această husă de pilotă Pom Pom Taupe oferă o experiență de somn minunată și un design șic pentru dormitorul tău. Fabricată din flanel de poliester 100% pe partea superioară, cu detalii decorative tip pom-pom, și microfibră moale pe partea inferioară, asigură un confort excepțional. Dimensiunea de 240 x 220 cm este ideală pentru paturile duble.

**Caracteristici Practice**
Setul include două fețe de pernă asortate. Husa este anti-alergenică, lavabilă la 40 de grade Celsius și potrivită pentru uscătorul de rufe, facilitând întreținerea. Materialul tip blană artificială adaugă o notă luxoasă și o senzație plăcută la atingere.",,,taxable,,1,,,0,0,,,,,1,,,220.16,Casă & Grădină,"Sleeptime, B2B",,"https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/40050/2816x/resize:normal/royal_pompom_dbo_taupe_main_2.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/40050/2816x/resize:normal/royal_pompom_dbo_taupe_main_2.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/40049/2816x/resize:normal/royal_pompom_dbo_taupe_main.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/40052/2048x/resize:normal/royal_pompom_dbo_taupe_stapel.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/40050/2816x/resize:normal/royal_pompom_dbo_taupe_main_2.jpg?w=600&h=600&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (1 buc)",1,0,Sleeptime,28.35,28.35,203.23296,203.23296,1,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/C6D32EB685C5FECBC3D7B8D82143DBBD/duvet-cover-Pom-Pom-Taupe-240-x-220,,8.72E+12
,simple,EE-CG-100436,Husă de pilotă Teddy Antracit 200 x 220,1,0,visible,"Husă de pilotă din material Teddy și microfibră.
Oferă o senzație moale, caldă și luxoasă.
Include două fețe de pernă.
Anti-alergenică și lavabilă la 40 de grade.
Potrivită pentru uscătorul de rufe.","**Confort Pufos și Căldură**
Descoperă husa de pilotă Teddy Antracit, ideală pentru nopți liniștite și călduroase. Partea superioară este confecționată din material tip ""Teddy"" extrem de moale, iar partea inferioară din microfibră, oferind o senzație luxoasă și un confort sporit. Dimensiunea de 200 x 220 cm se potrivește perfect pentru paturile duble standard.

**Practică și Durabilă**
Setul include două fețe de pernă asortate. Husa este anti-alergenică, lavabilă la 40 de grade Celsius și compatibilă cu uscătorul de rufe, asigurând o întreținere facilă. Cu o densitate de 200 gsm, materialul este rezistent și plăcut la atingere, garantând un somn odihnitor.",,,taxable,,1,,,0,0,,,,,1,,,154.08,Casă & Grădină,"Sleeptime, B2B",,"https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/31195/6250x/resize:normal/8720578055739.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/31195/6250x/resize:normal/8720578055739.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/31196/4000x/resize:normal/8720578055739_1.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/31200/4000x/resize:normal/8720578055739_5.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/31195/6250x/resize:normal/8720578055739.jpg?w=600&h=600&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (1 buc)",1,0,Sleeptime,19.84,19.84,142.2288,142.2288,1,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/B3774864E676918FC85BCA01D1D39537/duvet-cover-Teddy-Anthracite-200-x-220,,8.72E+12
,simple,EE-CG-100437,Husă de pilotă Bella Alb 240 x 220,1,0,visible,"Husă de pilotă din bumbac și poliester.
Design imprimat pe ambele părți.
Include două fețe de pernă 60x70 cm.
Închidere cu capse și bandă de fixare.
Anti-alergenică, lavabilă la 40 de grade.","**Eleganță și Confort Clasic**
Husa de pilotă Bella Alb aduce un plus de rafinament dormitorului tău. Confecționată dintr-un amestec de 80% bumbac și 20% poliester, atât pe partea superioară, cât și pe cea inferioară, asigură o senzație plăcută la atingere și durabilitate. Designul imprimat pe ambele părți și dimensiunea de 240 x 220 cm o fac potrivită pentru paturile matrimoniale.

**Funcționalitate și Întreținere Ușoară**
Setul include două fețe de pernă de 60 x 70 cm, cu închidere tip plic (hotel). Husa de pilotă se închide cu capse, iar fâșia de fixare pe toată lățimea asigură o așezare impecabilă. Este anti-alergenică, lavabilă la 40 de grade Celsius și are o densitate de 150 grame/m2, garantând un produs de calitate și ușor de întreținut.",,,taxable,,1,,,0,0,,,,,1,,,111.13,Casă & Grădină,"Sleeptime, B2B",,"https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/25714/3750x/resize:normal/8720105666087.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/25714/3750x/resize:normal/8720105666087.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/25715/3750x/resize:normal/8720105666087_1.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/25719/3750x/resize:normal/8720105666087_5.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/25714/3750x/resize:normal/8720105666087.jpg?w=600&h=600&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (1 buc)",1,0,Sleeptime,14.31,14.31,102.58752,102.58752,1,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/B271696FFA13653FEBD7F7C6E7651B6E/duvet-cover-Bella-White-240-x-220,,8.72E+12
,simple,EE-CG-100438,Inimă în inimă pentru lumânare tip pastilă H=10.5cm L=12cm,1,0,visible,"Suport decorativ pentru lumânări tip pastilă.
Design ""Inimă în inimă"" romantic.
Înălțime 10.5 cm, lățime 12 cm.
Fabricat din dolomit rezistent.
Pachetul include două articole.","**Decor Romantic și Versatil**
Acest suport decorativ ""Inimă în inimă"" este perfect pentru a crea o atmosferă romantică și călduroasă în orice încăpere. Cu o înălțime de 10.5 cm și o lățime de 12 cm, este ideal pentru lumânările tip pastilă (tealight). Designul său dublu inimă adaugă o notă de delicatețe și stil.

**Material Durabil și Set Practic**
Fabricat din dolomit, un material rezistent și estetic, acest obiect decorativ este conceput pentru a dura. Pachetul conține două astfel de suporturi, oferind flexibilitate în aranjamentele interioare. Ideal pentru living, dormitor sau ca un cadou special.",,,taxable,,1,,,0,0,,,,,1,,,17.16,Casă & Grădină,", B2B",,"https://evdo8pe.cloudimg.io/v7/https://shop-static.iko-import.de/data/1332_0_s.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://shop-static.iko-import.de/data/1332_0_s.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://shop-static.iko-import.de/data/1332_1_s.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/s/resizeinbox/130x130/https://images.zentrada-network.eu/kundendaten/00/76/51/15/images/salesroom.jpg, https://evdo8pe.cloudimg.io/v7/https://shop-static.iko-import.de/data/1366_s.jpg?w=130&h=130&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (6 buc)",1,0,,2.21,13.26,15.83652,95.06196,6,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/0614A5DC69AAD2227C45E1CD714A70D8/Heart-in-the-heart-for-tealight-h-=-105cm-b-=-12c,China,4.06E+12
,simple,EE-CG-100439,Husă de pilotă catifea Band Alb 240 x 220,1,0,visible,"Husă de pilotă din microfibră moale.
Design cu bandă de catifea și cusături.
Include două fețe de pernă.
Închidere cu capse, bandă de fixare.
Anti-alergenică, lavabilă la 40 de grade.","**Eleganță și Rafinament**
Această husă de pilotă din catifea Band Alb aduce o notă de lux și confort în dormitorul tău. Confecționată integral din microfibră pe ambele părți, oferă o senzație moale și plăcută la atingere, similară catifelei. Designul cu bandă de catifea și cusături tip carouri adaugă un aspect sofisticat. Dimensiunea de 240 x 220 cm este perfectă pentru paturile matrimoniale.

**Practică și Versatilă**
Setul include două fețe de pernă asortate. Husa se închide cu capse, iar fâșia de fixare pe toată lățimea asigură o așezare impecabilă. Este anti-alergenică, lavabilă la 40 de grade Celsius și potrivită pentru uscătorul de rufe, având o densitate de 200 grame/m2. Este recomandată chiar și pentru copii, datorită materialului său moale.",,,taxable,,1,,,0,0,,,,,1,,,132.33,Casă & Grădină,"Sleeptime, B2B",,"https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/27096/3750x/resize:normal/velvet_band_white_7.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/27096/3750x/resize:normal/velvet_band_white_7.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/27084/3750x/resize:normal/velvet_band_white_0.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/27091/3750x/resize:normal/velvet_band_white_4.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/27096/3750x/resize:normal/velvet_band_white_7.jpg?w=600&h=600&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (1 buc)",1,0,Sleeptime,17.04,17.04,122.15112,122.15112,1,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/6A31E5864524ACA2EA6A20401CC01B09/duvet-cover-velvet-Band-White-240-x-220,,8.72E+12
,simple,EE-CG-100440,Husă de pilotă catifea Ruffles Roz Antic 200 x 220,1,0,visible,"Husă de pilotă cu efect de volane din catifea.
Culoare roz antic, material moale.
Include două fețe de pernă.
Anti-alergenică, lavabilă la 40 de grade.
Potrivită pentru uscătorul de rufe.","**Design Romantic și Textură Moale**
Husa de pilotă din catifea Ruffles Roz Antic aduce un aer romantic și sofisticat în dormitor. Partea superioară este din poliester cu efect de volane, iar partea inferioară din microfibră, oferind o senzație catifelată și un confort deosebit. Dimensiunea de 200 x 220 cm este ideală pentru paturile duble.

**Ușor de Întreținut și Practică**
Setul include două fețe de pernă asortate. Husa de pilotă se închide cu capse, iar fâșia de fixare pe toată lățimea asigură o așezare stabilă. Este anti-alergenică, lavabilă la 40 de grade Celsius și potrivită pentru uscătorul de rufe, având o densitate de 200 grame/m2. Ambalajul luxos subliniază calitatea produsului.",,,taxable,,1,,,0,0,,,,,1,,,176.13,Casă & Grădină,"Sleeptime, B2B",,"https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/37751/2100x/resize:normal/8720578117420.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/37751/2100x/resize:normal/8720578117420.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/37752/3907x/resize:normal/8720578117420_1.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/37753/3907x/resize:normal/8720578117420_2.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/37751/2100x/resize:normal/8720578117420.jpg?w=600&h=600&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (1 buc)",1,0,Sleeptime,22.68,22.68,162.5778,162.5778,1,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/C29101AED2965DDA819A17929D601826/duvet-cover-velvet-Ruffles-Old-Pink-200-x-220,,8.72E+12
,simple,EE-CG-100441,"Îngeraș bebeluș stând și culcat H=3-5cm, set 6 bucăți asortate",1,0,visible,"Set de 6 figurine îngerași bebeluși.
Înălțime între 3 și 5 cm.
Confecționați din polirășină albă.
Poziții asortate: stând și culcat.
Ideali pentru decor sau cadouri.","**Decorațiuni Delicate și Versatile**
Acest set de șase îngerași bebeluși, în poziții diferite (stând și culcat), aduce o notă de gingășie și puritate în orice spațiu. Cu o înălțime variind între 3 și 5 cm, aceste figurine sunt perfecte pentru a decora rafturi, pervazuri sau mese, creând o atmosferă caldă și primitoare.

**Material Durabil și Ideal pentru Cadouri**
Confecționați din polirășină de culoare albă, îngerașii sunt rezistenți și finisajul lor detaliat îi face deosebiți. Fiind un set asortat, oferă varietate și sunt ideali pentru colecționari sau ca un cadou simbolic pentru diverse ocazii, de la botezuri la sărbători.",,,taxable,,1,,,0,0,,,,,1,,,4.43,Casă & Grădină,", B2B",,"https://evdo8pe.cloudimg.io/v7/https://shop-static.iko-import.de/data/8339_s.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/s/resizeinbox/130x130/https://images.zentrada-network.eu/kundendaten/00/76/51/15/images/salesroom.jpg, https://evdo8pe.cloudimg.io/v7/https://shop-static.iko-import.de/data/8409_s.jpg?w=130&h=130&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://shop-static.iko-import.de/data/8410_s.jpg?w=130&h=130&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://shop-static.iko-import.de/data/8411_1_s.jpg?w=130&h=130&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (24 buc)",1,0,,0.57,13.68,4.08408,98.06076,24,19,30,yes,1,"https://www.zentrada.com/eu/shop/wholesale/article/97BF49E77E0F33F5891272EB5819349F/Baby-angel-standing-and-lying-h=3_-5cm,-6_-asst",China,4.25E+12
,simple,EE-CG-100442,Husă de pilotă catifea Crystal Gri 200 x 220,1,0,visible,"Husă de pilotă din catifea Crystal, gri.
Material superior poliester, inferior microfibră.
Include două fețe de pernă.
Antialergică, lavabilă la 40°C.
Efect texturat ""crushed"", moale la atingere.","**Confort și Eleganță**
Această husă de pilotă Crystal Velvet de la Sleeptime, în nuanța gri, aduce un plus de rafinament dormitorului. Fabricată cu o parte superioară din poliester și o parte inferioară din microfibră, oferă o senzație plăcută la atingere. Dimensiunea de 200 x 220 cm este ideală pentru paturile duble.
**Detalii Practice**
Setul include două fețe de pernă asortate. Husa este antialergică, potrivită și pentru copii, și poate fi spălată la 40 de grade, fiind compatibilă și cu uscătorul de rufe. Prezintă un efect texturat ""crushed"" și o calitate de 200 grame/m2.",,,taxable,,1,,,0,0,,,,,1,,,176.13,Casă & Grădină,"Sleeptime, B2B",,"https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/24298/2100x/resize:normal/8720578057597.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/24298/2100x/resize:normal/8720578057597.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/24299/2100x/resize:normal/8720578057597_2.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/24303/4000x/resize:normal/8720578057597_6.jpg?w=600&h=600&func=bound&force_format=webp, https://evdo8pe.cloudimg.io/v7/https://d147a5vd7kzml6.cloudfront.net/img/royaltextile_nl/24298/2100x/resize:normal/8720578057597.jpg?w=600&h=600&func=bound&force_format=webp",,,,,,,,,0,Cantitate,"1 Bucată, 1 Cutie (1 buc)",1,0,Sleeptime,22.68,22.68,162.5778,162.5778,1,19,30,yes,1,https://www.zentrada.com/eu/shop/wholesale/article/34D63D98B33E50E162D6E3EC8180EFA1/duvet-cover-Crystal-velvet-Gray-200-x-220,,8.72E+12
